audio_path,current_text,corrected_text,session_id,entry_id,start,end
audio/0024_2026-05-19_091201_0fbfa1d9_3685p22-3695p07.wav,IR1っていう案件で 明日ルーフィングだったんですけど 昨日またしけないみたいなことも また起きていて,IR1っていう案件で 明日ルーフィングだったんですけど 昨日またしけないみたいなことも また起きていて,2026-05-19_091201,0fbfa1d9,3685.219,3695.075
audio/0025_2026-05-18_113503_d1179fe4_136p31-144p57.wav,すると結論としては、廣木さんとしては2回目を見るべきっていうことですかね、徐さんの問いに関して結論。,そうすると結論としては、廣木さんとしては2回目を見るべきっていうことですかね、徐さんの問いに関して結論。,2026-05-18_113503,d1179fe4,136.313,144.569
audio/0026_2026-05-19_111136_890581ac_1150p14-1156p57.wav,AC4に関してルーフィングの確保ができたかっていうのは,AC4に関してルーフィングの確保ができたかっていうのは,2026-05-19_111136,890581ac,1150.141,1156.573
audio/0027_2026-05-18_113503_ca19564a_408p61-417p41.wav,正圧負圧のところで 俺はSlackで入れた通りいうイメージなんですよね,正圧負圧のところで 俺はSlackで入れた通りああいうイメージなんですよね,2026-05-18_113503,ca19564a,408.61,417.41
audio/0028_2026-05-18_113503_e933bc09_1437p44-1440p77.wav,ちゃんとルーフィングは為にあるんだよっていうね,ちゃんとルーフィングはその為にあるんだよっていうね,2026-05-18_113503,e933bc09,1437.438,1440.766
audio/0029_2026-05-19_091201_85ace788_2982p00-2989p07.wav,ちょっと今、タマちゃんの方でルーフィング取りまとめてくれているので、何か急にこういう,ちょっと今、タマちゃんの方でルーフィング取りまとめてくれているので、何か急にこういう,2026-05-19_091201,85ace788,2982,2989.072
audio/0030_2026-05-18_113503_840cbc10_1417p66-1422p17.wav,入ってもルーフィングでちゃんと防水できてるよねっていう,入ってもルーフィングでちゃんと防水できてるよねっていう,2026-05-18_113503,840cbc10,1417.656,1422.168
audio/0031_2026-05-19_091201_f890321b_3751p50-3760p81.wav,ちなみに定額に関してはなんでうちがルーフィングの確認を取っているんだっけ,ちなみに定額に関してはなんでうちがルーフィングの確認を取っているんだっけ,2026-05-19_091201,f890321b,3751.5,3760.812
audio/0032_2026-05-19_111136_ef6f2963_2540p08-2546p32.wav,見る限りは全部海質アスファルトルーフィングを使おうとしているので,見る限りは全部改質アスファルトルーフィングを使おうとしているので,2026-05-19_111136,ef6f2963,2540.078,2546.318
audio/0033_2026-05-18_173919_586c6fdf_129p39-139p41.wav,もうそこはBU材うちのRoof-1用BU材と同じ高さの断熱材なのか何か下地を向こうで準備してもらう以外はないかな,もうそこはBU材うちのRoof-1用BU材と同じ高さの断熱材なのか何か下地を向こうで準備してもらう以外はないかな,2026-05-18_173919,586c6fdf,129.391,139.407
audio/0034_2026-05-19_111136_c2e8c16e_1327p11-1337p13.wav,一寸も通常案件と同じような保証しないといけないような状況ではないと思っています スクションの補強プラス保障短縮案でも試験,一寸も通常案件と同じような保証しないといけないような状況ではないと思っています スクショの補強プラス保障短縮案でも試験,2026-05-19_111136,c2e8c16e,1327.11,1337.126
audio/0035_2026-05-18_173919_d9aa7690_78p92-80p91.wav,Roof-1eで,Roof-1eで,2026-05-18_173919,d9aa7690,78.922,80.906
audio/0036_2026-05-19_111136_213ec34b_1576p03-1580p73.wav,ルーフィングの防水保障に合わせる 15年の場合はワンイノ,ルーフィングの防水保証に合わせる 15年の場合は1eの,2026-05-19_111136,213ec34b,1576.031,1580.735
audio/0037_2026-05-18_173919_c9c3a729_189p56-194p52.wav,今日は今のところ屋根材自体がスタンディングロックになります,今日は今のところ屋根材自体がスタンディングロックになります,2026-05-18_173919,c9c3a729,189.563,194.523
audio/0038_2026-05-19_111136_897fb281_471p03-473p17.wav,ルーフィングの方は,ルーフィングの方は,2026-05-19_111136,897fb281,471.031,473.175
audio/0039_2026-05-19_091201_667ca6de_2885p56-2887p90.wav,ルーフィングのところですかね,ルーフィングのところですかね,2026-05-19_091201,667ca6de,2885.563,2887.899
audio/0040_2026-05-18_113503_b8a061a2_750p40-753p39.wav,ルーフィングでしっかりと防水が取れます。,ルーフィングでしっかりと防水が取れます。,2026-05-18_113503,b8a061a2,750.401,753.391
audio/0041_2026-05-18_173919_a9b1e15c_343p30-346p56.wav,隅棟が発生するタイプの屋根の時に,隅棟が発生するタイプの屋根の時に,2026-05-18_173919,a9b1e15c,343.297,346.561
audio/0042_2026-05-18_153048_1e8b807d_777p84-782p68.wav,板金屋がめちゃくちゃ質疑をしだしてるっていう話も聞くんで,板金屋がめちゃくちゃ失業しだしてるっていう話も聞くんで,2026-05-18_153048,1e8b807d,777.844,782.676
audio/0043_2026-05-18_173919_68c33ec3_202p75-209p44.wav,BU材代わりに使ってもらう通気層はないんですけど,BU材代わりに使ってもらう通気層はないんですけど,2026-05-18_173919,68c33ec3,202.75,209.438
audio/0044_2026-05-19_091201_01527e8e_435p92-440p50.wav,廣木さん宛にコメントを入れているところになります でいて確認中,廣木さん宛にコメントを入れているところになります でいて確認中,2026-05-19_091201,01527e8e,435.922,440.498
audio/0045_2026-05-18_113503_7429083d_683p53-688p24.wav,一寸をOKとしていいかどうかを判定する,一寸をOKとしていいかどうかを判定する,2026-05-18_113503,7429083d,683.531,688.235
audio/0046_2026-05-19_091201_176e381f_231p70-241p05.wav,一応最新バージョンのやつ2.7.4ってやつはここに カナメ発注シートの横に上等発注シートっていうのは,一応最新バージョンのやつ2.7.4ってやつはここに カナメ発注シートの横に城東発注シートっていうのは,2026-05-19_091201,176e381f,231.703,241.047
audio/0047_2026-05-19_091201_a9cc5d14_3663p98-3673p30.wav,玉井さんはあんまり言い方悪いですけど あんま当てにせずに新しいところを 今アサインしているものもできるだけ,玉井さんテイガクさんはあんまり言い方悪いですけど あんま当てにせずに新しいところを 今アサインしているものもできるだけ,2026-05-19_091201,a9cc5d14,3663.984,3673.296
audio/0048_2026-05-18_113503_caea14ac_501p52-507p82.wav,風を吹かせたんですか? あと負圧を入れたんですか? あと正圧を入れてます,風を吹かせたんですか? それとも圧を入れたんですか? あと圧を入れてます,2026-05-18_113503,caea14ac,501.516,507.82
audio/0049_2026-05-18_173919_3c900f48_222p66-227p23.wav,一番は働き幅が違うっていうところですよね,一番は働き幅が違うっていうところですよね,2026-05-18_173919,3c900f48,222.656,227.232
audio/0050_2026-05-19_091201_f6f2bfdd_178p92-183p95.wav,あだこうだっていうのはConstが勝手にやってることなので,あだこうだっていうのはConstが勝手にやってることなので,2026-05-19_091201,f6f2bfdd,178.922,183.946
audio/0051_2026-05-18_173919_55dd8615_38p88-44p70.wav,BU材の寸法に断熱材を敷き詰めるというところまで向こうでやったんですけど,BU材の寸法に断熱材を敷き詰めるというところまで向こうでやったんですけど,2026-05-18_173919,55dd8615,38.875,44.699
audio/0052_2026-05-19_091201_4bfd92bf_3189p86-3196p96.wav,先週立ち上げたんですけど、HG6、菊地様手専用スレットみたいな形で スレットをですね、案件別に立てていただいて、,先週立ち上げたんですけど、HG6、菊地様邸専用スレットみたいな形で スレッドをですね、案件別に立てていただいて、,2026-05-19_091201,4bfd92bf,3189.859,3196.959
audio/0053_2026-05-19_091201_32663a7b_227p97-231p52.wav,右隣はカナメ八重をめんどいた?,右隣はカナメ発注用面戸板?,2026-05-19_091201,32663a7b,227.969,231.521
audio/0054_2026-05-19_111136_23dc9286_2495p28-2500p56.wav,悲しい方はルーフィングですね,悲しい方はルーフィングですね,2026-05-19_111136,23dc9286,2495.281,2500.561
audio/0055_2026-05-18_173919_66dfef02_349p70-354p76.wav,隅棟が発生する屋根の時はここを書くみたいなのって何かあるんでしたっけ,隅棟が発生する屋根の時はここを書くみたいなのって何かあるんでしたっけ,2026-05-18_173919,66dfef02,349.703,354.759
audio/0056_2026-05-18_153048_8bc93d65_463p81-470p05.wav,全部はできてなくて、これ、廣木さんにSlackで投げてるところ、,全部はできてなくて、これ、廣木さんにSlackで投げてるところ、,2026-05-18_153048,8bc93d65,463.813,470.053
audio/0057_2026-05-18_113503_1ab6116f_337p66-343p10.wav,もう1回外すだけでエプトシーラーは削られるよっていうところとかも,もう1回外すだけでエプトシーラーは削られるよっていうところとかも,2026-05-18_113503,1ab6116f,337.656,343.096
audio/0058_2026-05-19_091201_e5d702f6_200p02-204p66.wav,今菊地さんが言ってたのは転覆するしないの話,今菊地さんが言ってたのは添付するしないの話,2026-05-19_091201,e5d702f6,200.016,204.656
audio/0059_2026-05-19_111136_4656fee2_2025p95-2034p94.wav,保証内容10年から20年相当の熱負荷をかけクッション性復元力や防水機密性が維持できているか検証します,保証内容10年から20年相当の熱負荷をかけクッション性復元力や防水機密性が維持できているか検証します,2026-05-19_111136,4656fee2,2025.953,2034.945
audio/0060_2026-05-18_153048_f8f42fa4_718p66-724p96.wav,発注しないといけないっていうのがあったので そこだけすり合わせないといけないですね 廣木さんとね 何が足りない,発注しないといけないっていうのがあったので そこだけすり合わせないといけないですね 廣木さんとね 何が足りない,2026-05-18_153048,f8f42fa4,718.656,724.96
audio/0061_2026-05-18_113503_4a020325_723p33-732p29.wav,っていうのがもう一つの大きな意味の試験ですね それもしかも一寸で通常の,っていうのがもう一つの大きな意味の試験ですね それもしかも一寸で通常の,2026-05-18_113503,4a020325,723.328,732.288
audio/0062_2026-05-18_113503_b38aa909_788p83-792p80.wav,角のフォルダーを貼り付けてもらってもいいから菊地さん,格納フォルダーを貼り付けてもらってもいいかな菊地さん,2026-05-18_113503,b38aa909,788.828,792.796
audio/0063_2026-05-18_113503_215600d4_646p88-653p85.wav,もしくは1.5寸じゃなくて一寸からOKとする場合っていうのは,もしくは1.5寸じゃなくて一寸からOKとする場合っていうのは,2026-05-18_113503,215600d4,646.875,653.851
audio/0064_2026-05-19_091201_1b84c1b1_2408p91-2411p47.wav,のりさんが言ってた26ミリっていう寸法が,のりさんが言ってた26ミリっていう寸法が,2026-05-19_091201,1b84c1b1,2408.906,2411.466
audio/0065_2026-05-19_091201_270a2868_2388p38-2397p91.wav,この検討してるんだったらもう早く捨て水切りなくしている方のワインと同じおさまりにすれば一発解決ってことでしょう,この検討してるんだったらもう早く捨て水切りなくしていL型の1eと同じおさまりにすれば一発解決ってことでしょう,2026-05-19_091201,270a2868,2388.375,2397.911
audio/0066_2026-05-18_173919_0ae2bfaf_358p12-362p29.wav,隅棟が発生した時に隅棟の寸法を入れるところはありますよ,隅棟が発生した時に隅棟の寸法を入れるところはありますよ,2026-05-18_173919,0ae2bfaf,358.125,362.285
audio/0067_2026-05-18_113503_27036aa9_1423p56-1433p26.wav,それは全然堂々と言えるかな たまに勘違いしてる人もいるからね 屋根で漏水 屋根は水を入れないっていう,それは全然堂々と言えるかな たまに勘違いしてる人もいるからね 屋根で漏水 屋根は水を入れないっていう,2026-05-18_113503,27036aa9,1423.563,1433.259
audio/0068_2026-05-19_091201_fa82d557_4073p47-4083p10.wav,まずConstから手を離すというところに関しては 第一歩は踏めてるかなっていう感じをする,どうにかしてくれみたいな問題っていうのはついてくるものの、まずConstから手を離すというところに関しては 第一歩は踏めてるかなっていう感じをする,2026-05-19_091201,fa82d557,4073.469,4083.101
audio/0069_2026-05-19_091201_55696d2a_20p31-26p84.wav,あれ?秋谷糸で煙突に来てたのっていうのがプロガードさんなんでしたっけ?,あれ?秋谷E棟で煙突に来てたのっていうのがプロガードさんなんでしたっけ?,2026-05-19_091201,55696d2a,20.313,26.841
audio/0070_2026-05-18_153048_355c1266_343p12-350p36.wav,包みがどんどん悪くなっちゃうから こういうのはSlackで入れて動かしていかないとまずくないですかね,包みがどんどん悪くなっちゃうから こういうのはSlackで入れて動かしていかないとまずくないですかね,2026-05-18_153048,355c1266,343.125,350.357
audio/0071_2026-05-19_111136_e5fba15c_2373p66-2376p92.wav,前の見積もりでも屋根工事はなしになってるね,前の見積もりでも屋根工事はなしになってるね,2026-05-19_111136,e5fba15c,2373.656,2376.92
audio/0072_2026-05-18_153048_09ec5ac5_698p39-703p26.wav,もうしょうがないよね、一人工呼ぶだけで多分,もうしょうがないよね、一日呼ぶだけで多分,2026-05-18_153048,09ec5ac5,698.391,703.255
audio/0073_2026-05-18_113503_c8cb734f_765p62-773p43.wav,十分対外的に納得感のある量かどうかっていうジャッジをするのが一番大事なことです,十分対外的に納得感のある量かどうかっていうジャッジをするのが一番大事なことです,2026-05-18_113503,c8cb734f,765.625,773.433
audio/0074_2026-05-19_111136_b1b69914_585p44-592p08.wav,このやりとりは今、ひろきさんとやってもらってて、多分おそらく水曜ぐらいになるんじゃないかっていうのを昨日、,このやりとりは今、ひろきさんとやってもらってて、多分おそらく水曜ぐらいになるんじゃないかっていうのを昨日、,2026-05-19_111136,b1b69914,585.437,592.076
audio/0075_2026-05-19_091201_5dbe6e6b_2854p03-2859p37.wav,まだ何もなくてこの担当って誰だったっけ菊地さんでしたっけ,まだ何もなくてこの担当って誰だったっけ菊地さんでしたっけ,2026-05-19_091201,5dbe6e6b,2854.031,2859.375
audio/0076_2026-05-18_113503_e1e18528_1244p95-1249p31.wav,OKです。菊地さん、大丈夫ですか、方針、こんな感じです。,OKです。菊地さん、大丈夫ですか、方針、こんな感じです。,2026-05-18_113503,e1e18528,1244.953,1249.305
audio/0077_2026-05-18_153048_f2daf5f4_636p75-645p93.wav,全然施工的に問題ないんですけど 折ったりとかっていうのがあると,全然施工的に問題ないんですけど 折ったりとかっていうのがあると,2026-05-18_153048,f2daf5f4,636.75,645.934
audio/0078_2026-05-19_111136_081c31f9_2551p47-2554p67.wav,排出じゃないアスファルトルーフィングの方が,改質じゃないアスファルトルーフィングの方が,2026-05-19_111136,081c31f9,2551.468,2554.668
audio/0079_2026-05-19_091201_3a6823b0_3236p27-3245p99.wav,案件が見積もりまでは安田社長が担当されて それ以降は担当者に分配されるっていう 担当者っていうのは職人さんになるんですか,案件が見積もりまでは安田社長が担当されて それ以降は担当者に分配されるっていう 担当者っていうのは職人さんになるんですか,2026-05-19_091201,3a6823b0,3236.266,3245.994
audio/0080_2026-05-19_091201_443993a3_4218p50-4227p52.wav,TK18はもう佐藤Sgraphの佐藤さんに送ってるんで 佐藤さんがサインすれば断念できるっていう,TK18はもう佐藤Sgraphの佐藤さんに送ってるんで 佐藤さんがサインすればDoneにできるっていう,2026-05-19_091201,443993a3,4218.5,4227.524
audio/0081_2026-05-19_091201_51321a68_428p42-435p56.wav,森下さんからコメント入っているところですね っていうのと あとこれもひろきさんに,森下さんからコメント入っているところですね っていうのと あとこれもひろきさんに,2026-05-19_091201,51321a68,428.422,435.558
audio/0082_2026-05-18_153048_6cc68694_567p53-570p60.wav,このままだとちょっとまずいよっていうissue,このままだとちょっとまずいよっていう話,2026-05-18_153048,6cc68694,567.531,570.603
audio/0083_2026-05-19_111136_fb402e0e_1259p62-1265p00.wav,あとは耐風圧はどう?順調かな?図面作成は。,あとは耐風圧はどう?順調かな?図面作成は。,2026-05-19_111136,fb402e0e,1259.625,1265.001
audio/0084_2026-05-19_091201_c23605d6_4105p98-4114p66.wav,いかにストレスなくリスペクトをもらえるようにするかというのが Constの一つのミッションでもあるかなと思っています,いかにストレスなくリスペクトをもらえるようにするかというのが Constの一つのミッションでもあるかなと思っています,2026-05-19_091201,c23605d6,4105.984,4114.656
audio/0085_2026-05-19_111136_cedb858c_397p53-399p90.wav,本当はルーフィングが明日だった,本当はルーフィングが明日だった,2026-05-19_111136,cedb858c,397.531,399.899
audio/0086_2026-05-18_153048_7270cd99_734p94-741p08.wav,1メーターぐらいならベンダーもあるんで なんか場で役物作ってとかって言えば,1メーターぐらいならベンダーもあるんで なんかその場で役物作ってとかって言えば,2026-05-18_153048,7270cd99,734.938,741.082
audio/0087_2026-05-19_111136_eeac6242_2504p06-2512p57.wav,どれどれくらい影響出るか分かってないんですけど 分かってなくて聞きたいんですけど 海質アスファルトルーフィングと,どれどれくらい影響出るか分かってないんですけど 分かってなくて聞きたいんですけど 改質アスファルトルーフィングと,2026-05-19_111136,eeac6242,2504.062,2512.574
audio/0088_2026-05-18_153048_a7993954_785p91-790p13.wav,完全にルーフィングがなくて,完全にルーフィングがなくて,2026-05-18_153048,a7993954,785.906,790.13
audio/0089_2026-05-18_153048_2564c170_510p48-515p76.wav,追加で発注しないと秋谷になさっていうところ,追加で発注しないといけなさそうっていうところ,2026-05-18_153048,2564c170,510.484,515.764
audio/0090_2026-05-19_111136_42643f83_570p22-579p63.wav,肩棟があるんですけど 片棟のところ以外はフィックスしたんですけど 片棟のところの収まりがちょっともうちょっともみたいっていう話が,片棟があるんですけど 片棟のところ以外はフィックスしたんですけど 片棟のところの収まりがちょっともうちょっともみたいっていう話が,2026-05-19_111136,42643f83,570.218,579.626
audio/0091_2026-05-19_091201_d79faaab_1329p91-1337p20.wav,Constの危機感と違っていて そらからするととにかく早く方針決めないと,Constの危機感と違っていて そちらからするととにかく早く方針決めないと,2026-05-19_091201,d79faaab,1329.906,1337.202
audio/0092_2026-05-18_173919_1fe02c80_18p05-22p08.wav,菊地さん一緒にですよね 菊地さん一緒じゃないそれは,菊地さん一緒にですよね 菊地さん一緒じゃないそれは,2026-05-18_173919,1fe02c80,18.047,22.079
audio/0093_2026-05-19_091201_7eabf1b4_165p38-169p28.wav,上等発注、上等製作っていうのがあるよっていうのが,城東発注、城東製作っていうのがあるよっていうのが,2026-05-19_091201,7eabf1b4,165.375,169.279
audio/0094_2026-05-18_113503_6fffcaf8_733p03-739p14.wav,うちが保証してる勾配よりも厳しい条件でやってこれなので 1.5寸だったら,うちが保証してる勾配よりも厳しい条件でやってこれなので 1.5寸だったら,2026-05-18_113503,6fffcaf8,733.031,739.143
audio/0095_2026-05-18_113503_76721b1c_253p36-262p00.wav,説明しないと多分捉えなくて 通常の施工でこれぐらい入るんだっていうふうに見られる,説明しないと多分そう捉えなくて 通常の施工でこれぐらい入るんだっていうふうに見られる,2026-05-18_113503,76721b1c,253.36,262
audio/0096_2026-05-18_173919_2e977c30_22p66-26p34.wav,じゃあすみませんより菊地さんが適任だったかも,じゃあすみませんより菊地さんが適任だったかも,2026-05-18_173919,2e977c30,22.656,26.336
audio/0097_2026-05-19_111136_68fdb9b9_2669p06-2673p83.wav,これ書き換え語ですけども このカッコ1の外出アスファルトルーフィング,これ書き換え後ですけども このカッコ1の改質アスファルトルーフィング,2026-05-19_111136,68fdb9b9,2669.062,2673.83
audio/0098_2026-05-19_091201_fbe911b3_4422p50-4429p06.wav,僕が調べた限りでは直近では隅棟がある案件がなさで V3の,僕が調べた限りでは直近では隅棟がある案件がなさそうで V3の,2026-05-19_091201,fbe911b3,4422.5,4429.06
audio/0099_2026-05-18_173919_14c6cab2_295p92-301p97.wav,ですねそこの意匠をどれだけ気にするかっていうところだと,ですねそこの見た目をどれだけ気にするかっていうところだと,2026-05-18_173919,14c6cab2,295.922,301.97
audio/0100_2026-05-18_113503_446b760c_663p24-669p51.wav,0.5寸とかでどれぐらい入るかを試験して一寸の合否を出すとか,0.5寸とかでどれぐらい入るかを試験して一寸の合否を出すとか,2026-05-18_113503,446b760c,663.235,669.507
